id_alarm,imie,nazwisko,numer_telefonu
3205,GABRIEL,DZIADOSZ,873577228
3206,ANTONI,KOŻUSZNIK,496391945
3207,RADOSŁAW,SIWILEWICZ,777301720
3208,KLARA,BĄK,897093031
3209,ANTONI,SŁAWKOWSKI,856816998
3210,ANTONI,KOVAL,642251578
3211,IGOR,GOTNER,790417738
3212,IGA,WESOŁOWSKA,837432749
3213,MARIE,OBARZANEK,794056630
3214,GABRIELA,KLAJN,859004164
3215,ERIK,KOCHANIEC,844403028
3216,ALICJA,KARPIŃSKA,625570100
3217,BERENIKA,GĄSKA,652056598
3218,LENA,KASZUBSKA,414317484
3219,ANIELA,FELIKSIAK,933020990
3220,ANNA,BUKŁACHA,876973741
3221,SZYMON,LEMCZAK,835665336
3222,JADWIGA,WOŹNIAK,418666532
3223,WOJCIECH,KLIMEK,970585351
3224,MAJA,PIASKOWSKA,449465949
3225,ROKSANA,GŁĄB,670556442
3226,ANASTAZJA,KANIA,863796723
3227,FRANCISZEK,OSOSIŃSKI,555247994
3228,ANTONINA,GAŁĄZKA,531322696
3229,ZOFIA,SARNICKA,524419032
3230,MARLENA,STARCZEWSKA,623814602
3231,MICHALINA,JAKUBOWSKA,452120279
3232,ANTONI,BLACHARSKI,578721301
3233,ZLATAN,PAWLISZAK,940630704
3234,KOSMA,RĘBA,633157744
3235,OLGA,WNOROWSKA,912811681
3236,ZUZANNA,ŁUKASIEWICZ,781147924
3237,IGNACY,KOSNO,769470912
3238,KLARA,RUMIŃSKA,602790316
3239,ALEKSANDER,GĄDEK,653408683
3240,FRANCISZEK,MIREK,835139323
3241,ROBERT,KAMIŃSKI,888167440
3242,WOJCIECH,STĘPIEŃ,425736354
3243,NIKOLA,PAWLIK,415543366
3244,ROZALIA,WIERZBICKA,843563271
3245,AMELIA,WOŹNIAK,794825038
3246,ALEKSANDER,WOJCIECHOWSKI,619783576
3247,IGNACY,MÜLLER,723933286
3248,ANTONI,KLUKA,539488708
3249,MARIETTA,WITAK,954998371
3250,SAMBOR,ŻAKOWSKI,902079586
3251,TADEUSZ,BIELAŃSKI,710450820
3252,ALEKSANDER,MACIASZEK,860737209
3253,IGOR,TRZASKAWKA,983742119
3254,IDA,SOBALA,980906629
3255,NIKODEM,THOMALLA,899793373
3256,ZOJA,BIESIADZIŃSKA,506689026
3257,LAURA,JACHOWICZ,937475708
3258,LAURA,POMIANKOWSKA,975014338
3259,ANTONI,WIĘCKIEWICZ,489476751
3260,BLANKA,PRZYWOŹNA,558462751
3261,GABRIELA,DZIARCZYKOWSKA,635368053
3262,LENA,SZOREK,823781283
3263,IGOR,BĄDKOWSKI,480593930
3264,MARCEL,SZMER,683125684
3265,IGA,SERAFIŃSKA,908223459
3266,DYMITR,SAWICKI,895123743
3267,FRANCISZEK,SELERSKI,861240660
3268,TYMOTEUSZ,WIESIOŁEK,764394063
3269,ALICJA,TOMAS,855963678
3270,STANISŁAW,WIŚNIEWSKI,876450665
3271,SZCZEPAN,RADZIK,452528087
3272,ADAM,MŁYŃSKI,772963827
3273,ALEKSANDER,LICHOŃ,946230320
3274,MARTYNA,HEJNIAK,712331334
3275,FILIP,DANIELEWICZ,658037376
3276,MAJA,MATERSKA,489312676
3277,BARBARA,MARGALSKA,957038137
3278,ALEKSANDER,SOŁTYSIAK,606059627
3279,FABIAN,NICOLAS,855706181
3280,STANISŁAW,JUREK,850826816
3281,LILLY,CHOLEWA,803176785
3282,PATRYK,SOWULA,492359991
3283,IGA,PAWLICA,621474046
3284,POLA,SCHMIDT,967783659
3285,ANIELA,LASKOWSKA,528254892
3286,JAN,RABIEGA,869722275
3287,LIWIA,SYSKA,657504284
3288,LEON,OWCZARZ,712426320
3289,ZOFIA,LECHOWICZ,515116532
3290,PAWEŁ,GROMADZIŃSKI,693789457
3291,WALERIA,OSIADŁY,436410234
3292,IGNACY,WOLSKI,551503053
3293,MARTYNA,SNOPKO,914424433
3294,MARCIN,KACZMARCZYK,457895575
3295,ANTONI,ŚWIRKO,942353127
3296,ANTONI,KAPUSTA,625230415
3297,PATRYK,SKUDLIK,727710139
3298,IGOR,KUREK,637349355
3299,ANTONINA,BALASIŃSKA,888223622
3300,ADRIANNA,CHABEL,603762845
3301,OLIWIA,NURIIEVA,604496942
3302,FILIP,SZCZYGIEŁ,908510489
3303,HANNA,CHMIELEWSKA,792925582
3304,KLARA,CHYCZEWSKA,518548327
3305,WIKTOR,ENGELMAJER,890845934
3306,JAN,LASZUK,564010093
3307,JAGODA,ROŚNIAK,879092406
3308,IGNACY,PIERZCHAŁA,448570278
3309,KORNELIA,ŻULEWSKA,797877373
3310,KLARA,SOBIECH,407002237
3311,ANTONINA,KONOFALSKA,484035103
3312,EMILIA,IMIOŁEK,765783982
3313,ALICJA,WIETRZYŃSKA,841449035
3314,TYMOTEUSZ,SZCZAMBURA,638011822
3315,TYMON,ZDANUK,918527682
3316,BRUNO,KASPRZYK,630038338
3317,ZLATAN,RUSEK,585823940
3318,WIKTOR,MAJCHER,669954902
3319,KINGA,PIECHOCKA,962309120
3320,KALINA,KOŚMIDER,673637695
3321,NINA,ŻOŁYNIAK,551843397
3322,NIKOLA,KWIETNIEWSKA,599758250
3323,IZABELA,PAUKSTAT,507771973
3324,JAN,ZDUNEK,971544296
3325,IGOR,KOWALCZYK,685139192
3326,MIKOŁAJ,KOZIATEK,435783990
3327,ZLATAN,MUSIK,561564887
3328,LENA,BAGIEREK,860512725
3329,OLIWIA,DUCZMAL,744236366
3330,KINGA,JANIK,780820631
3331,MIA,ORLIKOWSKA,442877707
3332,FRANCISZEK,BĄCELA,951845763
3333,LILIANA,FATLA,406180743
3334,LILIANNA,SZYMANIAK,773335898
3335,CYPRIAN,SZAFRAŃSKI,689348124
3336,ANASTAZJA,PEJAS,548516487
3337,MILENA,GAWLIKOWSKA,523733151
3338,GRZEGORZ,ŚWIDERSKI,558428811
3339,KORNELIA,MAŃKA,944817941
3340,MARCELINA,KUPCZYK,524607086
3341,GABRIEL,GAWRON,471507807
3342,KACPER,KWIATKOWSKI,439419003
3343,MILENA,CABAN,481624973
3344,CELINA,WRÓBLEWSKA,484522924
3345,LEON,HANDKE,834364149
3346,HANNA,STASIURKO,437450017
3347,OLIWIER,MACIAKIEWICZ,946382483
3348,HANNA,GUZDEK,568466215
3349,SZYMON,GRODZKI,698336647
3350,WOJCIECH,WOLDAŃSKI,568143218
3351,KIRILL,ANTONIUK,725024773
3352,FILIP,WOLSKI,564044869
3353,STANISŁAW,TUPALO,797103521
3354,FRANCISZEK,GOZDECKI,560529714
3355,KSAWERY,LIS,766558560
3356,LILIANA,WANTUCH,529057667
3357,JAKUB,KOPEL,958945726
3358,KAROLINA,TETKOWSKA,610385090
3359,STEFAN,FILIPCZUK,776923733
3360,AMELIA,KĄKOL,695469948
3361,RITA,PINKOWSKA,923424100
3362,OLIWIER,TRAWIŃSKI,431549771
3363,BARTOSZ,JAROSZEWSKI,555796862
3364,FRANCISZEK,STALUSZKA,503637519
3365,ANTONI,JAROSZEK,963752116
3366,ANTONINA,NOWAK,651619811
3367,ALEKSANDER,ORACKI,541852546
3368,STANISŁAW,DZIERGACZ,760450940
3369,ZUZANNA,HEBDA,827127003
3370,LAURA,ŚWIERAD,572255114
3371,TYMON,CHARZEWSKI,436709591
3372,FRANCISZEK,BYWALD,403766557
3373,NATANIEL,BANDUŁA,893411021
3374,WIKTORIA,HAJDYS,531386488
3375,KRZYSZTOF,GUBAŁA,760533627
3376,TOLA,RZEPA,783775761
3377,JAKUB,GLANOWSKI,529674645
3378,KUBA,WROSZ,471838732
3379,STANISŁAW,PRUSKI,952546629
3380,MARCELINA,ADAMCZAK,929165203
3381,ALEKSANDRA,SITKO,895033123
3382,ADAM,TOPOLEWSKI,729050016
3383,POLA,FOGT,647204477
3384,MIA,GORZKIEWICZ,691671566
3385,JERZY,KIEŁBASA,606081613
3386,LAURA,STRECKBEIN,735854528
3387,TYMON,SMOLNICKI,521548091
3388,ANTONINA,GRZEGORCZYK,511517110
3389,TYMON,KACZOROWSKI,701709827
3390,WIKTOR,FLOREK,602126914
3391,FRANCISZEK,ŁOBOZ,612743145
3392,KEVIN,GAWOR,706313707
3393,KAJA,ŚMIECHURA,841236845
3394,OLIWIA,GORCZYCA,800633725
3395,KALINA,RUTKOWSKA,510143020
3396,OLIWIA,KANIA,831658474
3397,KORNELIA,GROBELNA,941104617
3398,KORNEL,GŁĘBOCKI,806196739
3399,SZYMON,KASPRZYK,500706202
3400,INKA,PROMIŃSKA,709310996
3401,FILIP,GIERA,708796708
3402,JULIA,KUCHARZYK,766776521
3403,MARCEL,SĘKOWSKI,418315080
3404,IGOR,SHAPARENKO,694006923
3405,KONSTANCJA,CZARCZYK,782497240
3406,LEON,STOCKI,645052270
3407,OLIWER,SEWERYNIAK,595737444
3408,TYMOTEUSZ,KRASOWSKI,584880161
3409,OSKAR,BALCERZAK,885075379
3410,ANTONI,WISZNIEWSKI,935221994
3411,ZOFIA,URBAN,412334296
3412,IGA,WOJCIECHOWICZ,982466454
3413,ALEKSANDRA,ENKE,835503043
3414,ALEKSANDER,WARCZAK,963038250
3415,KACPER,WOŁOSIEWICZ,689805219
3416,ANTONI,RYBKA,817726354
3417,FRYDERYK,ZYGMAŃSKI,609556888
3418,MACIEJ,SZWAL,901149247
3419,ANTONINA,NAWROCKA,751997121
3420,AMELIA,CIAPAŁA,441034886
3421,NEL,KUCHARCZYK,591226553
3422,BARTOSZ,JODZIEWICZ,525300272
3423,JULIUSZ,WERNIO,826213149
3424,JAKUB,BURDYNA,562477977
3425,FRANCISZEK,WARSZAWIAK,404185248
3426,WOJCIECH,PTAK,772221853
3427,KSAWERY,GRZĄDZIEL,527804288
3428,KORNELIA,GRONT,506125156
3429,ANTONI,KOSTUSIAK,511550460
3430,MARTIN,PONICHTERA,685134319
3431,HANNA,NGUYEN,469701833
3432,KLARA,NOWARA,557372549
3433,DAMIAN,WÓJCIK,738893494
3434,FRANCISZEK,KUZIOROWICZ,624134527
3435,LEON,RZEKIECKI,663230566
3436,ZUZANNA,KADŁUBOWSKA,627411416
3437,HANNA,KRAL,444142815
3438,MARIANNA,ANDRZEJAK,858552378
3439,DOMINIK,KOŁODZIEJCZYK,743554817
3440,ZUZANNA,TOFILUK,579698311
3441,IGOR,KULCZYCKI,403320447
3442,KUBA,KONOPIŃSKI,438479198
3443,ANTONI,ATILA,714477343
3444,ALICJA,JANKOWSKA,935946991
3445,IGA,MICHALAK,417019184
3446,NINA,PASIUD,910012522
3447,MAJA,ZNOJEK,780306667
3448,HELENA,GODZISZEWSKA,808037323
3449,ALEKSY,KOROLCZUK,820766030
3450,MAJA,RYCZKOWSKA,511057798
3451,LEONARD,NOWAK,519615578
3452,JAKUB,FRĄCKOWIAK,916550431
3453,ZUZANNA,WIŚNIEWSKA,865065665
3454,KLARA,ŻELASKO,672744098
3455,KACPER,MAKHNYK,782828577
3456,ANTONI,TAMKUN,892859985
3457,GABRIEL,WAWRYNIUK,484660229
3458,ADAM,KUBIS,521343457
3459,BLANKA,WARDACKA,594358252
3460,BARBARA,CIOŁEK,877035035
3461,SZYMON,VARGA,773953120
3462,OLAF,STĘPIEŃ,652389736
3463,EMILIA,WRZOSOWSKA,932997841
3464,RADOSŁAW,ADAMOWICZ,565374603
3465,IGNACY,SIEDLARCZYK,431126955
3466,JAN,GAFFKE,848296937
3467,TYMON,WALECKO,724634268
3468,NELA,FORYT,924382470
3469,NELA,LEWANDOWSKA,423544198
3470,KORNELIA,BĄK,622796822
3471,HANNA,MIELCZAREK,752556932
3472,FRANCISZEK,KRYUS,679919048
3473,GAJA,GURBIEL,600764412
3474,FELIKS,PEDORENKO,968224229
3475,ANTONI,MICHALCZYK,944766263
3476,JAKUB,WAWRZYNIAK,681753079
3477,ZOJA,SZADKOWSKA,710688326
3478,ALICJA,MIELEWCZYK,663787853
3479,MARCELINA,BURDA,442635831
3480,ZOFIA,DZIUBEK,816959217
3481,LILIANA,BURKOT,527293772
3482,KORNELIA,KIJAK,459220133
3483,JAKUB,WOJTKOWIAK,552793745
3484,ALEKSANDER,LOSKA,654183706
3485,HANNA,JAWORSKA-SITKO,895304632
3486,PIOTR,KASPRZAK,673084161
3487,ANTONI,KURCZYCH,892312787
3488,ZOFIA,CHRUSTOWSKA,708672937
3489,LILIANA,BARAN,447689990
3490,ALEKSANDER,BARTKOWIAK,426364188
3491,JOANNA,WOŹNICA,526035374
3492,AMELIA,KAWA,503601111
3493,HENRYK,PABIAŃCZYK,797568713
3494,IGNACY,OPAROWSKI,855742731
3495,KLARA,CHOJNACKA,611901335
3496,SERAFIN,WROŃSKI,737211036
3497,ZLATAN,SARZYŃSKI,893933733
3498,DARIA,MATEJKO,920143762
3499,MARTA,NOWICKA,954705783
3500,STANISŁAW,WÓJCIK,899828848
3501,POLA,MRÓZ,530577207
3502,NINA,PALUCH,478384873
3503,HELENA,STARAKIEWICZ,983687852
3504,KLARA,JASKUŁA,849211549
3505,SZYMON,MARCINKOWSKI,590670015
3506,FELICJA,RZEŻUTKA,655483156
3507,HANNA,YILMAZ,829408788
3508,EMILIA,WĘGRZYN,679660012
3509,MARCEL,BUCHOWSKI,871340642
3510,ANIELA,KOWALCZYK,832249718
3511,FRANCISZEK,SZYMANOWSKI,712999049
3512,TYMON,LECH,943111225
3513,LEONARD,HORAŁA,589750493
3514,WIKTOR,PIWOWAR,735842713
3515,IGNACY,IZBIŃSKI,608630550
3516,ROMA,SLIUSARENKO,724836063
3517,KAROL,WALKOWIAK,662227330
3518,MICHALINA,BRZEZIŃSKA,568461689
3519,ZUZANNA,KOŁAKOWSKA,401302294
3520,BARBARA,OWCZARSKA,422673756
3521,PAWEŁ,HARBACEWICZ,700885109
3522,KRZYSZTOF,STANIAK,427172446
3523,ALEKSANDER,NEUMANN,919638091
3524,EMILIA,MAKSYMOWICZ,937980955
3525,TYMOTEUSZ,ŚPIEWAK,538390320
3526,ANTONI,PRZYBYŁA,947804664
3527,ZOJA,KENSBOCK,932324128
3528,MARCELINA,SZULC,495832248
3529,JAKUB,SEGDA,599921263
3530,TYMON,TROJNAR,945085549
3531,TYMON,INÁCIO,593410053
3532,LENA,MARTYNENKO,752797895
3533,ANTONI,LANGER,801058714
3534,JAN,KAMIŃSKI,802398999
3535,ANABELLA,PANKIEWICZ,470462303
3536,MARIANNA,BASAJ,927900654
3537,IGOR,GODZIŃSKI,883819754
3538,NADIA,NOWICKA,863102427
3539,IGA,KRAWCZYK,804580294
3540,MILENA,URBAŃCZYK,747618165
3541,ZLATAN,SIASTACZ,885023610
3542,GRZEGORZ,HOLAK,612228705
3543,ALEKSANDRA,KOLASIŃSKA,928560477
3544,FILIP,WACHOL,900321411
3545,KAJA,WOŹNIAK,561544354
3546,LENA,PIECZARA,633377396
3547,HELENA,JEGIER,890546009
3548,ZUZANNA,SZOT,467359849
3549,ZORIAN,LENARCIK,496144149
3550,WIKTORIA,ZGIERSKA,553227917
3551,CEZARY,WOJTERA,653315055
3552,TOMASZ,DZITKO,740611892
3553,LAURA,WINKOWSKA,783301285
3554,MAŁGORZATA,ONYSZKÓW,934638911
3555,FILIP,LEMKE,487263911
3556,JAN,STANIK,961410789
3557,ALEKSANDER,PRZYCHODZKI,484133982
3558,OLAF,ŁUCZAK,631643757
3559,KLARA,LEŚNIAK,811125119
3560,NELA,LOCURCIO,648530309
3561,RYSZARD,RYCHARSKI,598508085
3562,JAKUB,CHŁODNICKI,571326425
3563,FRANCISZEK,MAJEWSKI,991198850
3564,DARIA,KRASKA,970577186
3565,MAJA,KUCHTA,634558371
3566,BRUNO,KUCAJ,741475906
3567,JAGODA,NOWAKOWSKA,907050517
3568,KSAWERY,GĄSKA,699112337
3569,BRUNO,PRZEŚLICA,880386758
3570,MARIANNA,BYCZEK,923109537
3571,EMILIA,SAJON,814286014
3572,FILIP,GĄGAŁA,707177509
3573,JAŚMINA,DĄBROWA,690368310
3574,JAN,FIREK,698869438
3575,KAI,GLAZ,730433288
3576,MAKAR,DOROŃ,579297200
3577,FILIP,GUTSCHE,881000828
3578,EMIL,STACHOWIAK,819689657
3579,WŁADYSŁAW,DERA,750518521
3580,PIOTR,BASAJ,856238382
3581,FRANCISZEK,NAJDEK,521899122
3582,LENA,YAKOVLIEVA,542657874
3583,KAMIL,REDLIŃSKI,741332701
3584,KAZIMIERZ,KROK,560601392
3585,JULIA,MELISHEVICH,904440287
3586,ANASTAZJA,FABIJAŃSKA,453939687
3587,BARBARA,KONOPELSKA,973777106
3588,WIKTOR,KWIATKOWSKI,768502556
3589,ZOFIA,MIŚ,478688909
3590,BLANKA,WDOWIAK,577296404
3591,STANISŁAW,KRÓL,628567346
3592,IGOR,KAWULA,416036225
3593,FRANCISZEK,PAWŁOWSKI,695261694
3594,MAKSYMILIAN,WASIK,763219646
3595,EMILIA,ANISIMOWICZ,908574376
3596,MAJA,ŁOGIEWA,989943156
3597,ESTERA,GRENDECKA,937031012
3598,KSAWERY,GRUNWALD,705549627
3599,HANNA,GUDZ,705263290
3600,GUSTAW,WARDZIŃSKI,715171703
3601,TEO,FEDERAK,899806705
3602,NATALIA,KRAMM,805471363
3603,OLIWIA,BADEK,435391141
3604,FRANCISZEK,WYCISK,478699272
3605,NADIA,SZABLUK,664296930
3606,APOLONIA,RÖẞLER,586372719
3607,ANTONI,MAŃKOWSKI,976837443
3608,IGNACY,GÓRKA,696841292
3609,KORNELIA,MICHALAK,871969106
3610,KAROLINA,JASEK,742660530
3611,LIWIA,KOŁCUŃ,671990145
3612,LILIANA,NOCOŃ,768754148
3613,JULIA,GRODZKA,446608056
3614,PATRYK,SWEBODZIŃSKI,446259148
3615,ALEKSANDER,NOWAK,496268934
3616,AMELIA,SŁOMBA,515349096
3617,NIKODEM,PIĄTEK,966354955
3618,POLA,POL,465790025
3619,OLIWIA,KOSTYK,898249794
3620,OLAF,GAWRON,456261392
3621,KAROLINA,PUSTELNIK,533687405
3622,IGOR,WICIŃSKI,680898053
3623,DAVID,SZCZERBIAK,692924581
3624,FRYDERYK,KARWOWSKI,433485811
3625,KAROL,ZIELIŃSKI,521138731
3626,NADIA,ŚLIWIŃSKA,410105972
3627,FRANCISZEK,SKWARK,739129713
3628,BLANKA,PAJĄK,784802334
3629,ARIEL,PAWLICZEK,696954371
3630,KAROL,KAPUŚCIŃSKI,889001028
3631,ANTONI,MERDA,612314229
3632,HUBERT,MOLSKI,520158259
3633,MACIEJ,KOZIOŁ,724523618
3634,MALWINA,WĄŻ,690538608
3635,NINA,WIDLARZ,747352810
3636,LEON,KOSZOWSKI,866300419
3637,LAURA,SZUBA,804351062
3638,NATALIA,LUTS,674403108
3639,BARBARA,SOBOTKA,676431522
3640,EMILIA,PAKIEŁA,405249162
3641,MILENA,IWANISZYN,508515279
3642,ZLATAN,KOSTYSZYN,668072815
3643,HANNA,SIEWIOREK,772656058
3644,OLIWIA,BARTKOWIAK,981946593
3645,MIKOŁAJ,WOJCIECHOWSKI,646834029
3646,IDA,ORSZULAK,605625440
3647,ZOFIA,SZPIN,462627011
3648,OSKAR,STRZELECKI,507967486
3649,POLA,MACIUSIAK,904536406
3650,BARTŁOMIEJ,MISTERA,645127407
3651,URSZULA,KRYŚCIAK,690433005
3652,KORNELIA,KLIMASZEWSKA,638762185
3653,TYMON,KOWALSKI,494461977
3654,DANIEL,KOSICKI,848052461
3655,URSZULA,DEMBSKA,632445386
3656,ALEKSANDRA,PATEK,929473086
3657,ADAM,MOSKAL,988013432
3658,IGA,MARCZYŃSKA,642562436
3659,ALEKSANDER,PIŁAT,536495843
3660,MARCIN,JURKIEWICZ,860095711
3661,ANTONI,ROSZKIEWICZ,798174120
3662,TYMOTEUSZ,RIABUKHA,761667318
3663,MAGDALENA,ROZUM,435977830
3664,TOMASZ,PRZEDWORSKI,759692098
3665,JAN,OWSIANY,873260378
3666,OLAF,SZPARA,496563287
3667,EWA,JÓŹWIK,476166612
3668,ALEKSANDER,WĘCLEWSKI,803860211
3669,IGA,MENDELEWSKA,476848622
3670,ZOFIA,JAKUBIEC,560797183
3671,MARCELINA,KNAP,602139570
3672,DAGMARA,KONIKIEWICZ,744257052
3673,JULIUSZ,JANOWSKI,645500520
3674,ADAM,WOJTCZAK,964102146
3675,MARCELINA,SKONECZNA,589671131
3676,BORYS,KALINOWSKI,690021254
3677,BARBARA,CZACZKOWSKA,533742444
3678,POLA,RYBCZYŃSKA,506993234
3679,KAROLINA,ŁUCZAK,451069166
3680,DAMIAN,KOT,502096830
3681,MARIA,ARENDT,814958060
3682,MIKOŁAJ,WĘDRYCHOWICZ,452880728
3683,BLANKA,KRZYŻANOWSKA,464679794
3684,STANISŁAW,DRZEWIECKI,694380671
3685,ŁUCJA,POLAK,561589857
3686,ZYTA,MACIEJEWSKA,765445785
3687,TAMARA,WITKOWSKA,528754202
3688,ANTONI,ZYSKOWSKI,873508925
3689,HANNA,DUDA,407303278
3690,WIKTORIA,PITLOK,661834505
3691,AMELIA,RUCZYŃSKA,667247732
3692,NIKODEM,KOMENDA,712846651
3693,KSAWERY,KOKORNACZYK,860849748
3694,ARTUR,JĘCEK,552353513
3695,MAJA,WIATR,902738238
3696,ALEKSANDER,GRANDA,426307232
3697,PRZEMYSŁAW,HRYNEVYCH,414479076
3698,MAKSYMILIAN,GNOIŃSKI,519247654
3699,MAJA,ANDRZEJEWSKA,801739590
3700,ANASTAZJA,MAJCHRZAK-SZYMAŃSKA,978633962
3701,ALICJA,SZPYRA,735170924
3702,FILIP,STASIUK,894196478
3703,ALEKSANDER,PROKOP,547752646
3704,MACIEJ,LEWANDOWSKI,853618883
3705,HANNA,WIELESZCZYK,785014209
3706,ANTONI,SZKUDLAREK,913393416
3707,WIKTORIA,HOMZA,756764449
3708,ZLATAN,WIERZBICKI,966945345
3709,ALAN,UZARCZYK,482228684
3710,WIKTORIA,MASTERNAK,970317256
3711,ANTONINA,BOHDANOWICZ,966897840
3712,LILIANA,CELMER,937122951
3713,KORNELIA,KLECZYŃSKA,923134528
3714,ROZALIA,LAMPARCZYK,818993056
3715,MIŁOSZ,NIEDŹWIEDŹ,932312260
3716,ANASTAZJA,KARSKA,557246629
3717,ELIZA,ŚMIECH,941702230
3718,ZLATAN,WIĄCKIEWICZ,598748654
3719,JAN,SZEWIEŁO,600204754
3720,LAURA,FRET,663457513
3721,PIOTR,WOJTCZUK,761172282
3722,ZLATAN,BAŁDYGA,969944624
3723,CEZARY,GAŁUSZKA,415315498
3724,HELENA,ZAKRZEWSKA,613010118
3725,MALWINA,IWAN,965656851
3726,ALEKSANDER,DOBROWOLSKI,644016327
3727,MIKOŁAJ,RYŚ,718288334
3728,SZYMON,PIETREWICZ,570675083
3729,JERZY,TOMECZEK,828451020
3730,ANTONI,BUŁACH,587481636
3731,MILA,MICHNIEWICZ,439937014
3732,HANNA,KUBACH,901552796
3733,JAGODA,MIKUŁA,917948428
3734,KINGA,AMS,999921961
3735,WITOLD,NAŁĘCZ,981129159
3736,LIWIA,KRYSTIAN-BROWALSKA,575470919
3737,STANISŁAW,LECHETA,875062534
3738,ALICJA,JANUS,564481559
3739,OLIWIA,LEWICKA,585569549
3740,LAURA,BARAN,796689208
3741,ZLATAN,DZIEDZICKI,442670743
3742,ŁUCJA,ZIMNIAK,782255563
3743,NADIA,SOŁTYK,911870095
3744,ANTONI,CZERWIŃSKI,742811576
3745,MATEUSZ,DUDKIEWICZ,448086023
3746,ZLATAN,JĘDRASZYK,991506682
3747,JULIA,ŁANIEWSKA,516425659
3748,IGA,SYNOWIEC,421996975
3749,AMELIA,RUTKOWSKA,932458466
3750,MIESZKO,DĘDEK,561657348
3751,ALINA,KUZIMSKA,676043182
3752,JULIA,TRYBUŁA,414199106
3753,FRANCISZEK,FOKSIŃSKI,680090783
3754,AURORA,KWECZKE,732328731
3755,WOJCIECH,BOROWCZYK,400715563
3756,NINA,TOMASIK,425498008
3757,BOGNA,LESZCZYŃSKA,672383603
3758,MICHAŁ,KLAWIŃSKI,853495450
3759,GUSTAW,KOSAK,818128070
3760,MICHAŁ,KLONOWSKI,879328476
3761,SZYMON,ANTOŁ,785409097
3762,ANTONINA,MARKIEWICZ,620906364
3763,MICHAŁ,ROJEK,460016309
3764,MACIEJ,WOŁOSEWICZ,672949987
3765,BRUNO,PROCZEK,771955271
3766,KACPER,KASZUBA,439427941
3767,HELENA,OLEKSIAK,576000078
3768,MARIA,SIUTA,787234904
3769,MAJA,ŚLĘCZEK,473719432
3770,JULIA,SHEVCHUK,481209476
3771,ADAM,MORAWSKI,839751364
3772,ELŻBIETA,BOGUSZ,911364952
3773,KORNELIA,WASZCZAK,499253430
3774,JAN,RAIS,601995652
3775,BEATA,PIETRAS,473548803
3776,JULIAN,MONKIEWICZ,678947121
3777,NIKODEM,KOWALSKI,803651859
3778,HANNA,GRAJKOWSKA,688041313
3779,FRANCISZEK,KRZOS,562789512
3780,KAZIMIERZ,BIELAK,461530102
3781,MICHAŁ,SMORAWSKI,703537784
3782,WIKTORIA,ZACHARCZUK,943927573
3783,EMILIA,JAWORSKA,543135991
3784,MIŁOSZ,STALICA,436951821
3785,KAROL,JANIA,837175304
3786,IGOR,DEC,406538402
3787,BRUNO,KOZŁOWSKI,889071314
3788,ZLATAN,BŁAŻEJEWSKI,563174914
3789,ANTONI,SZCZEGOT,827597195
3790,MARCIN,PŁÓCIENNICZAK,990802197
3791,KINGA,DZIEWIĘCKA,897563019
3792,NATALIA,LIGOCKA,451793398
3793,TOMASZ,PONICHTERA,476562240
3794,OLIWIA,RUBACH,918125975
3795,MAJA,BOBKOWSKA,543371731
3796,KRZYSZTOF,WALAS,831610871
3797,OLIWIA,KLIMAS,647504573
3798,ALAN,KOŚCIELNIAK,767316722
3799,LENA,PUDZIANOWSKA,620938938
3800,IGNACY,KNYBA,746937752
3801,JAN,SOLARZ,418059700
3802,MACIEJ,WOJNAS,763483741
3803,ANTONINA,LATAŃSKA,958551203
3804,FILIP,BIEŃ,739529274
3805,ANTONINA,SZYMANEK,627447004
3806,KAROLINA,KOŚCIELSKA,457490551
3807,WIKTOR,WILCZYŃSKI,504253647
3808,KONSTANTY,ZAGÓRSKI,712811173
3809,IGNACY,KACZMAREK,685103187
3810,MICHALINA,DREWNIAK,717030568
3811,SZYMON,LISAK,731924689
3812,EWA,TOMASZEWICZ,754368986
3813,MARIA,ZIMOWSKA,730549902
3814,WIKTOR,MASŁOWSKI,609019942
3815,MARIA,SKOWROŃSKA,602714009
3816,TOMASZ,DEREWLANNY,738609636
3817,KLARA,SMOLIŃSKA,560016633
3818,MIESZKO,MAŁOCHLEB,672367115
3819,WIKTOR,BUŁAK,758308134
3820,ANASTAZJA,WŁODAREK,760823959
3821,JÓZEF,JAŚKIEWICZ,898456413
3822,ALEKSANDER,PIERZAK,562191850
3823,OSKAR,ZIĘBA,838127701
3824,WANDA,PĘPEK,432609721
3825,WIKTOR,ROSA,831279554
3826,BARTŁOMIEJ,MRZYGŁÓD,840129342
3827,LILIANA,ZEGARDŁO,783373404
3828,ANTONI,BORDZIEJ,878166761
3829,GABRIELA,PĄCZEK,505716167
3830,MICHALINA,WITKOWSKA,580322891
3831,APOLONIA,BARANIUK,525249192
3832,NIKODEM,VELICU,752784769
3833,POLA,PŁUDOWSKA,821372385
3834,MARIA,KUKLA,931454363
3835,NATAN,KASAK,675816034
3836,NADIA,KOZUB,465088186
3837,TEODOR,OPOKA,568997069
3838,AMELIA,LAKSY,530940538
3839,ANTONI,MAZUREK,858846584
3840,ANTONI,ŚMIERZCHALSKI,841258252
3841,SZYMON,TUREK,522792984
3842,ALEKSANDRA,NAWROCKA,709338436
3843,SZYMON,KORYTOWSKI,425903715
3844,ANTONI,SOLOHUB,581069961
3845,ANTONIO,WÓJCIK,748970854
